,AS,CEc,CEe,CL,MCr,MCt,MCu,MS,QLl,QLq,SNs,KNa,KNc,KNf,KNn,KNs,AT,VO
AS,0.03321686135788542,0.932451814621694,0.9221566813165751,0.9079495617823028,0.93815361457899,0.5853332025720882,0.5349894053491339,0.9759723602591399,0.9408062497960966,0.0268883993964994,0.24094941132873565,0.015244616379958895,0.9993889067912125,0.27831700289728706,0.02066594547416662,0.960925906288275,0.9049655099672174,0.7260792478163597
CEc,0.025653506768196027,0.9155709602708697,0.7498649485398269,0.5554392277499701,0.8552630976710633,0.7418746642597694,0.33330894996969224,0.9851433718692029,0.8190230111366712,0.02781598930925748,0.3078603907879703,0.00965362507547994,0.9691357465654143,0.18229804571731884,0.14287977070205637,0.8204863253359728,0.6736650382793552,0.5371469681841738
CEe,0.09560267058492372,0.8404504387819194,0.9590957310835854,0.7212108827483185,0.7182397890173567,0.29779698001733695,0.06998834770264226,0.9718922036744796,0.44911203829800467,0.0024871682664593577,0.4578635284081231,0.02837594490923397,0.9996344764873146,0.019755148498333732,0.1917798654038469,0.785279210419256,0.3691507258897905,0.3559857729964172
CL,0.043919697710687454,0.986496647883116,0.9753362369794695,0.968035948455126,0.9839307949463699,0.8873394292150167,0.6085815373264911,0.9980853533210254,0.967665968723246,0.0032677862200878134,0.06378672429585867,0.018582130810072574,0.9991660881041743,0.043815724008217136,0.013793995916627985,0.9639813320492778,0.8499815190353985,0.7949129244240067
MCr,0.11501822304636261,0.9513899783247274,0.9708113704707967,0.8399704678286182,0.9247923461593195,0.7353977778676576,0.42423579727968475,0.9795269825425338,0.8303140397348348,0.007203621164049678,0.6509218286233538,0.05397471682749364,0.9973993326958442,0.05517083354237502,0.1191504845569179,0.964118046266344,0.7412328116443907,0.8462093005451707
MCt,0.23071581711442074,0.9950476656885986,0.9761889187241046,0.9657920334806787,0.9819182308706386,0.94331399228872,0.4952741314631781,0.9994894240564995,0.9378700511917194,0.002263097087846122,0.7245116689229022,0.035517541926177516,0.9998360459339348,0.007032655980897168,0.3250594794015445,0.9042343472711727,0.8877543136405025,0.9019313076925406
MCu,0.05509933719951763,0.8208018042792702,0.784629158224023,0.9047738183244709,0.8635785093024045,0.9335227887112085,0.3286441717907363,0.9984168179374363,0.9438661576731634,0.05403618466299646,0.3857059411774903,0.0028675058277559643,0.9919157205378666,0.0634319821606174,0.08078867404435275,0.8668404041555012,0.7755531350519954,0.9401493700279593
MS,0.12489931777240465,0.9343460155881899,0.8853446533930309,0.8512246573503359,0.9334511977884129,0.8856184708027834,0.2832379292023305,0.9898342175394272,0.958448633264623,0.1446105281979737,0.5330413720713736,0.006158133055140811,0.9954323223550412,0.20222142466666426,0.11799725807571249,0.6548427100663933,0.6650257559620145,0.9817555576078869
QLl,0.016679447338122252,0.9532455222066873,0.9556097135275333,0.9515058583893762,0.9142294005824021,0.8495281802609244,0.22202568038191073,0.993541953401922,0.9256623343248254,0.008360154270645287,0.2176834537451554,0.024479247876045017,0.9985428365827597,0.033171714301017785,0.10790714435732857,0.9757917190413358,0.8444065034899297,0.9882073226029925
QLq,0.11347287308556764,0.8477665593477587,0.4655366393555297,0.8871014098791448,0.8936188569681405,0.49230784675965744,0.1981378137121066,0.9643029655172604,0.5160431583259609,0.007868401223653346,0.776731947371073,0.022404586670071107,0.9860333031701962,0.0262108507688041,0.09720380749754481,0.8937104145806041,0.5818295880137067,0.5911637070931756
