,AS,CEc,CEe,CL,MCr,MCt,MCu,MS,QLl,QLq,SNs,KNa,KNc,KNf,KNn,KNs,AT,VO
AS,0.5103675793553323,0.6763379673993721,0.8592088291531286,0.5722514913844753,0.5854323695229702,0.8548073738974755,0.45182429228313403,0.8879252795214461,0.9842997032962568,0.5552056555451181,0.42332313055258564,0.008748757884018674,0.4764428497515413,0.33261472850519946,0.21488657554532797,0.5646097764666943,0.8193292645066741,0.40538843811750574
CEc,0.4107240016182314,0.22678894484372242,0.937905054185595,0.048634477653253225,0.3390021323252764,0.19647759508346285,0.10423566098031917,0.2817760855898824,0.2975864664153843,0.10382630124845665,0.2789734543567386,0.08523136079102467,0.6171858370422659,0.06207977393704142,0.6710697862416141,0.37459989673032323,0.6213168873256918,0.05826880815661722
CEe,0.5802141576815804,0.7391614451015039,0.9676309682544115,0.7151304425592693,0.8102496848435463,0.7957819068309904,0.4480552593613065,0.8982020427621279,0.7311226488054756,0.11928775916456014,0.2670430774305005,0.05336164540278931,0.8786587513545853,0.006666885353385367,0.19608747747479366,0.5174145034687202,0.8033140321166587,0.5986694137148687
CL,0.6069951062622875,0.5127197544613988,0.5015993407518693,0.1748988214932486,0.3859809161390977,0.5648960120223492,0.23224898559852325,0.2906990921172126,0.6313355017448604,0.48200951642714684,0.6015520695930484,0.04606791730978681,0.34036578099331105,0.33466970243875344,0.6737822582954324,0.10852723655582075,0.40106948823594696,0.2956376959919891
MCr,0.9440192786566215,0.23950336960405794,0.8169101427453772,0.11076882944846106,0.40789163386579863,0.29674904586444895,0.4661334107800172,0.7784769960804236,0.41350347940457693,0.014363831058716598,0.3412257894523051,0.05198175730459961,0.7939941865615912,0.013916758344962414,0.43895398606295116,0.8564753852430538,0.5414167400354465,0.12881717010641686
MCt,0.9452060973509955,0.8564524249464581,0.951688832499401,0.7381824653193657,0.9593947227872164,0.8739867785387502,0.8286290249299726,0.7522247841999682,0.7829920324978714,0.06198710700820196,0.7247911814113825,0.3825428146959198,0.7661493696446011,0.01873145043931099,0.7550259491062024,0.9187443503122779,0.6890024593803615,0.42078907858063747
MCu,0.813640144432939,0.32293734854716977,0.9957289746109275,0.41878902825615766,0.5726140788069963,0.7351705033034313,0.24573345163208876,0.586702689142819,0.5887476839578079,0.2844523249901665,0.5889945440103604,0.47328409706631125,0.24091303787930557,0.05783669992018019,0.9873689864934168,0.21702114524333005,0.5800551899005431,0.6197128161395805
MS,0.72163073231109,0.7632438252946815,0.9820470291903342,0.3273760244235051,0.6625935709787847,0.5219334975451129,0.7298126209949507,0.2947743618708587,0.9202928497730583,0.687885089397268,0.8518610122135291,0.7058502062022758,0.15375279188508317,0.2875010647582683,0.9561437822641737,0.08149734042209344,0.8123530435129733,0.5353280492001063
QLl,0.3617768182407086,0.6056225782521383,0.9701982130935207,0.6102513452459329,0.8893244451424273,0.6722837477675871,0.28316652682714705,0.8004415239265947,0.8178514427769987,0.19067995373958563,0.35214080464855113,0.0023623760266780606,0.8617430191100257,0.16720118251474947,0.18816258777903144,0.2911975648749275,0.9277560214630749,0.453501563830565
QLq,0.9438448827546255,0.8489691515350167,0.5746676946088942,0.44366230787321015,0.8260354459532679,0.6653908259127325,0.5963918251106687,0.7364200189454604,0.7571303454903535,0.05446679769505392,0.16224590842413772,0.12245496206497763,0.8248495088030257,0.020190860316441753,0.3155694102984693,0.703056294259494,0.43971311291911547,0.27523766260011717
SNs,0.7066628385117255,0.6073908064769716,0.7143384192733133,0.4133471675071023,0.7632847501005466,0.6129317080487737,0.40300272617293637,0.6810775492466942,0.8851438129616216,0.3490550075048686,0.626064485986643,0.23943953468301288,0.7157716354549146,0.07071380068907307,0.49602840369325174,0.4628634868978599,0.5301280908915202,0.2476595951909088
KNa,0.6881345494876636,0.9768084893722628,0.9567825625575014,0.7514163069410917,0.9371251479455776,0.9651813692453304,0.6324851156291325,0.9433876577648826,0.9310687135931113,0.13705575607097448,0.33280494585676657,0.16421885775558182,0.502804291876033,0.125503931288462,0.5225710384121771,0.7213614369217826,0.30604972659229723,0.5334172337574327
KNc,0.7088446102400943,0.5931691065001741,0.9388449569135658,0.13392867224540922,0.5530348934031102,0.17186145700601524,0.2328554914251182,0.3934620871307184,0.3964186508672362,0.3351782654335068,0.49620419399524407,0.3853685135780855,0.47107407332955753,0.12222042420934431,0.46154477903400754,0.7921885055102033,0.28006289795118855,0.1612343327917456
KNf,0.8615440702808073,0.9700755913070652,0.9089291865347179,0.5784416481550823,0.8378891020369985,0.7957939388107182,0.6750423824489841,0.8799768329650031,0.9714737339034681,0.11529891345302629,0.679261297544264,0.019973952419810093,0.5674248974020698,0.10605648497002301,0.15619634961699885,0.8014005799510897,0.8494302500151472,0.4265029386575287
KNn,0.8624772925745023,0.9819469596981504,0.9018677735397346,0.9052041477166617,0.9492979955666838,0.8109671958159592,0.7852820946876737,0.8538312664242809,0.9812221193154337,0.1532442464563557,0.4285297070564866,0.14790521832209774,0.6150287123587515,0.11928489030374773,0.23846907590082678,0.725918797438699,0.8261297038585725,0.3834309228664241
KNs,0.8494703933315157,0.9728566498952016,0.8813690691313445,0.4288195184789614,0.8070543094674419,0.7332527122728639,0.7812257704154328,0.6261676549197815,0.9369465062603815,0.3951623964788419,0.5896083451224781,0.4650335135989276,0.5750084095746822,0.08944515581244838,0.7855820938178415,0.7129400336038403,0.48397409668830343,0.45863573078394804
AT,0.6835358693221947,0.3524026541321399,0.790359095359197,0.15873041326306087,0.4366415626491712,0.5193758359772676,0.15432029804675224,0.8565318792933074,0.651423991883211,0.34967422118317687,0.7638362363427407,0.4417416684614766,0.19961433396458228,0.06046578088057239,0.968163768144567,0.18373155879792774,0.14619724326684858,0.45657211437112283
VO,0.631283564072102,0.24032724452548349,0.9852615329766097,0.09860583678373425,0.6772591653858612,0.33442047606446634,0.10408456681107742,0.8597772862532056,0.4138054708240168,0.032714436095063304,0.4451643061146045,0.00988651216336836,0.5422074608790052,0.003245826310367013,0.2077127536095565,0.3439575776660586,0.47412594517916556,0.13697019369755115
