,AS,CEc,CEe,CL,MCr,MCt,MCu,MS,QLl,QLq,SNs,KNa,KNc,KNf,KNn,KNs,AT,VO
AS,0.045708659092069365,0.6683896412491146,0.41746141109372203,0.5170434578698837,0.4269375557123233,0.675207524743289,0.3402642995849331,0.9445283848167954,0.7343514820269974,0.1661053583786774,0.41612118049923963,0.08288287080514656,0.7973060782764871,0.4332338258434239,0.09180249744578867,0.6395875331470731,0.6374822819356488,0.7243742610231169
CEc,0.045708659092069365,0.6683896412491146,0.41746141109372203,0.5170434578698837,0.4269375557123233,0.675207524743289,0.3402642995849331,0.9445283848167954,0.7343514820269974,0.1661053583786774,0.41612118049923963,0.08288287080514656,0.7973060782764871,0.4332338258434239,0.09180249744578867,0.6395875331470731,0.6374822819356488,0.7243742610231169
CEe,0.045708659092069365,0.6683896412491146,0.41746141109372203,0.5170434578698837,0.4269375557123233,0.675207524743289,0.3402642995849331,0.9445283848167954,0.7343514820269974,0.1661053583786774,0.41612118049923963,0.08288287080514656,0.7973060782764871,0.4332338258434239,0.09180249744578867,0.6395875331470731,0.6374822819356488,0.7243742610231169
CL,0.045708659092069365,0.6683896412491146,0.41746141109372203,0.5170434578698837,0.4269375557123233,0.675207524743289,0.3402642995849331,0.9445283848167954,0.7343514820269974,0.1661053583786774,0.41612118049923963,0.08288287080514656,0.7973060782764871,0.4332338258434239,0.09180249744578867,0.6395875331470731,0.6374822819356488,0.7243742610231169
MCr,0.045708659092069365,0.6683896412491146,0.41746141109372203,0.5170434578698837,0.4269375557123233,0.675207524743289,0.3402642995849331,0.9445283848167954,0.7343514820269974,0.1661053583786774,0.41612118049923963,0.08288287080514656,0.7973060782764871,0.4332338258434239,0.09180249744578867,0.6395875331470731,0.6374822819356488,0.7243742610231169
MCt,0.045708659092069365,0.6683896412491146,0.41746141109372203,0.5170434578698837,0.4269375557123233,0.675207524743289,0.3402642995849331,0.9445283848167954,0.7343514820269974,0.1661053583786774,0.41612118049923963,0.08288287080514656,0.7973060782764871,0.4332338258434239,0.09180249744578867,0.6395875331470731,0.6374822819356488,0.7243742610231169
MCu,0.045708659092069365,0.6683896412491146,0.41746141109372203,0.5170434578698837,0.4269375557123233,0.675207524743289,0.3402642995849331,0.9445283848167954,0.7343514820269974,0.1661053583786774,0.41612118049923963,0.08288287080514656,0.7973060782764871,0.4332338258434239,0.09180249744578867,0.6395875331470731,0.6374822819356488,0.7243742610231169
MS,0.045708659092069365,0.6683896412491146,0.41746141109372203,0.5170434578698837,0.4269375557123233,0.675207524743289,0.3402642995849331,0.9445283848167954,0.7343514820269974,0.1661053583786774,0.41612118049923963,0.08288287080514656,0.7973060782764871,0.4332338258434239,0.09180249744578867,0.6395875331470731,0.6374822819356488,0.7243742610231169
QLl,0.045708659092069365,0.6683896412491146,0.41746141109372203,0.5170434578698837,0.4269375557123233,0.675207524743289,0.3402642995849331,0.9445283848167954,0.7343514820269974,0.1661053583786774,0.41612118049923963,0.08288287080514656,0.7973060782764871,0.4332338258434239,0.09180249744578867,0.6395875331470731,0.6374822819356488,0.7243742610231169
QLq,0.045708659092069365,0.6683896412491146,0.41746141109372203,0.5170434578698837,0.4269375557123233,0.675207524743289,0.3402642995849331,0.9445283848167954,0.7343514820269974,0.1661053583786774,0.41612118049923963,0.08288287080514656,0.7973060782764871,0.4332338258434239,0.09180249744578867,0.6395875331470731,0.6374822819356488,0.7243742610231169
SNs,0.045708659092069365,0.6683896412491146,0.41746141109372203,0.5170434578698837,0.4269375557123233,0.675207524743289,0.3402642995849331,0.9445283848167954,0.7343514820269974,0.1661053583786774,0.41612118049923963,0.08288287080514656,0.7973060782764871,0.4332338258434239,0.09180249744578867,0.6395875331470731,0.6374822819356488,0.7243742610231169
KNa,0.045708659092069365,0.6683896412491146,0.41746141109372203,0.5170434578698837,0.4269375557123233,0.675207524743289,0.3402642995849331,0.9445283848167954,0.7343514820269974,0.1661053583786774,0.41612118049923963,0.08288287080514656,0.7973060782764871,0.4332338258434239,0.09180249744578867,0.6395875331470731,0.6374822819356488,0.7243742610231169
KNc,0.045708659092069365,0.6683896412491146,0.41746141109372203,0.5170434578698837,0.4269375557123233,0.675207524743289,0.3402642995849331,0.9445283848167954,0.7343514820269974,0.1661053583786774,0.41612118049923963,0.08288287080514656,0.7973060782764871,0.4332338258434239,0.09180249744578867,0.6395875331470731,0.6374822819356488,0.7243742610231169
