,AS,CEc,CEe,CL,MCr,MCt,MCu,MS,QLl,QLq,SNs,KNa,KNc,KNf,KNn,KNs,AT,VO
AS,-0.0841073271413828,-0.05056759545923617,0.010835913312693402,-0.06707946336429305,-0.1439628482972135,0.05005159958720329,0.12538699690402444,-0.14293085655314763,0.13725490196078427,0.21620227038183693,0.011351909184726519,0.28586171310629505,-0.008771929824561653,0.20433436532507754,0.27244582043343657,-0.26264189886480915,0.10319917440660475,0.046439628482972006
CEc,-0.04254233829830678,-0.06447663742093424,-0.042780384955451334,-0.09300822961300415,-0.09379038291505126,-0.035911038563558595,0.0819900700537306,-0.12851118819288576,0.010440046249064805,0.2384887437937836,-0.05461470448207849,0.22981704414065174,0.03710127184928247,0.21567027137318906,0.1396313677480786,-0.1408896143644156,0.05100999795960037,-0.035536965245188235
CEe,-0.07652063626274908,-0.07506737832267607,-0.09163451883950757,-0.06896369497436994,-0.1378745442054643,-0.03569729958251866,0.0576282830418009,-0.3787454420546425,0.024361887649949843,0.365243354647783,-0.03767901495534534,0.156370554351847,-0.2817735031443218,0.47579664957987644,0.16715108598002437,-0.12030333456640085,-0.08851661998625993,-0.06328277757226664
CL,-0.08763825195575947,0.0015511195036417291,0.013757755597518129,0.08379417318586468,0.009542756946317787,0.1443552738063123,0.2179660102508767,-0.22410304828702454,0.27205287294308067,0.25583355813326136,-0.012442676018343674,0.33608713245211774,-0.2214054491502564,0.383834637172916,0.26787159428108986,-0.22531696789857047,0.06153898030752636,0.06895737793363921
MCr,-0.14878905392551411,-0.0002560913148457189,0.026121314114289973,0.03585278407843706,-0.10466817882490664,0.031938245408648314,0.08366869100753638,0.01671910441208757,0.04093802590180706,0.290700226823736,-0.03208458330284626,-0.05447428111509467,0.08860759493670889,0.26483500402429194,0.006475451818248268,-0.10814370381210203,0.09969269042218487,-0.0252432867491037
MCt,-0.05647231389805629,-0.11025546999144353,-0.05298863219655292,-0.2140630729739641,-0.1859185918591859,-0.12568756875687592,-0.06255347756997942,-0.367986798679868,0.030894756142280988,0.35597726439310606,-0.026372081652609694,0.1767510084341768,-0.008617528419508691,0.3633724483559466,0.053110866642219756,-0.3946339078352279,0.04201809069795859,-0.04767143381004768
MCu,-0.08935259497057269,-0.14670278223649014,-0.030129748528624933,-0.16870652755484206,-0.28678437667201706,-0.13315944355270215,-0.07467228464419451,-0.3323301230604601,0.06032637774210792,0.5003009630818621,0.0006019261637239121,0.15636704119850187,-0.24822766185125733,0.4781634563937933,0.0671147672552167,-0.5215355805243447,0.043472445157838546,-0.06989031567683246
MS,-0.018812090467131615,-0.041006129782287015,-0.009582188402733838,0.006517297259212462,-0.06154442330726417,-0.010709504685408433,0.12766856901289358,-0.11840343831466216,0.08500669344042833,0.13622912703445356,-0.021278094835482278,0.32487846121327424,0.11428168815613327,0.21676178397801715,-0.021876981610653212,0.16691326710350185,0.141795251180159,0.006869583597548079
QLl,0.02358636316819407,0.00800803378308812,-0.03983417447728921,0.02793799567411681,-0.02567205685446483,-0.009115253888144714,0.10232773715109689,-0.36334843959213103,0.02994644144608105,0.29140488206818416,-0.042589350087547634,0.13381913688330416,-0.1771809661139152,0.3122875682356576,0.13206818415902766,-0.017046039756926534,0.07338551859099773,-0.054846019157482884
QLq,-0.26515105831272967,-0.196707471506965,-0.028704094554664383,-0.1911596212989206,-0.2563468612434421,-0.12253512633419783,-0.009527829705120006,-0.36938430923234633,-0.026895012965084897,0.398661279623711,-0.0026834710245432075,-0.042151601037207165,-0.08581077006572979,0.39341494301393,0.2582162455526743,-0.4143399867334019,-0.0030151359826326996,-0.05291563649520592
SNs,-0.09104477611940309,0.0034825870646764123,0.01127694859038142,0.16086235489220568,-0.12719734660033155,0.0731343283582091,0.1590381426202323,-0.12868988391376446,0.26086235489220555,0.36019900497512436,-0.01475953565505804,0.1769485903814263,-0.38739635157545593,0.44411276948590395,0.17976782752902165,-0.22089552238805976,0.16666666666666652,0.07545605306799352
KNa,-0.06349840255591044,-0.07547923322683703,0.0004849383842993049,-0.1864160200821543,-0.16496462802373335,-0.04295983569146511,0.01315038795070711,-0.2247546782291191,0.03942263806481061,0.257816065723414,-0.024418073938840712,0.25054198995892296,-0.022364217252396124,0.22369922409858511,0.13852122318575988,-0.08609082610680052,0.0563384299406664,-0.008415107256960264
KNc,-0.08223215442414844,-0.12449799196787126,-0.00605648400051817,-0.05149630781189263,-0.1315584920326467,-0.029440342013213883,0.1361575333592433,-0.1839940406788444,0.11410156756056478,0.36620676253400697,-0.018104676771602532,0.12670034978624178,-0.11743749190309627,0.4692317657727685,0.2731571447078638,-0.11827956989247301,0.11173727166731462,-0.025262339681305868
KNf,-0.1299999999999999,-0.009333333333333194,-0.045333333333333226,0.014666666666666606,-0.06333333333333324,0.019333333333333425,0.1026666666666669,-0.33133333333333337,0.1433333333333333,0.32666666666666666,-0.036000000000000004,-0.12666666666666693,-0.20466666666666655,0.3699999999999999,0.19066666666666676,-0.2579999999999998,0.07466666666666644,-0.024666666666666615
KNn,-0.07889095729677864,-0.20482879223782913,-0.03740057539346764,-0.2614655610086307,-0.2193264511761721,-0.12500705139053414,-0.010097591244993431,-0.46787386472612397,-0.050657189597788754,0.38320076719129015,-0.026287583911547355,0.1170812884300787,-0.2622553167484627,0.36170812884300774,0.36545946860720946,-0.48008687313138143,-0.04583403847238676,-0.10971963671235963
KNs,-0.10010783608914453,-0.035406182602444325,-0.02953510663791037,-0.008087706685837581,-0.08719745986101146,0.0635933381260485,-0.053558590941768625,-0.17277737838485496,0.10391205367840883,0.23502276539659717,-0.04199616582794152,-0.047597651569614374,0.13096093937215425,0.2363108075724898,-0.11226935058710763,-0.20761442607237002,0.07039300263599335,-0.010933381260483932
AT,-0.04444259151171481,-0.015050446093554548,-0.04181605936796484,-0.019177853748019613,0.04260818810973088,0.07729508880180136,0.31793546235303927,-0.15900942216292835,0.11515050446093555,0.16813974818644206,-0.05298924372550654,0.5650379387976319,0.051321604269157106,0.18956891520053354,0.33753022596514637,-0.14646043525389807,0.19907446010172603,-0.01542566497123321
VO,-0.11855941114616186,0.04340460334151164,-0.04518635354597511,0.09303072788877209,-0.052488608482299304,0.06487323285430557,0.1978618997546442,-0.2055146629279122,0.2508470615726135,0.39554854539081663,-0.03297698329244071,0.2664446781166028,-0.08415118588620185,0.31043346185302023,0.20238929781516546,-0.10185185185185186,0.11902675546208652,0.0027748568758032555
