,AS,CEc,CEe,CL,MCr,MCt,MCu,MS,QLl,QLq,SNs,KNa,KNc,KNf,KNn,KNs,AT,VO
AS,0.15804195804195809,-0.16503496503496473,-0.11748251748251759,-0.06993006993007,-0.07412587412587412,-0.15804195804195809,0.04195804195804209,-0.4643356643356643,-0.13706293706293704,0.33006993006993013,0.02937062937062937,0.15944055944055924,-0.6363636363636362,0.4783216783216784,0.03916083916083912,-0.43216783216783217,-0.10069930069930066,-0.21118881118881117
CEc,0.15804195804195809,-0.16503496503496473,-0.11748251748251759,-0.06993006993007,-0.07412587412587412,-0.15804195804195809,0.04195804195804209,-0.4643356643356643,-0.13706293706293704,0.33006993006993013,0.02937062937062937,0.15944055944055924,-0.6363636363636362,0.4783216783216784,0.03916083916083912,-0.43216783216783217,-0.10069930069930066,-0.21118881118881117
CEe,0.15804195804195809,-0.16503496503496473,-0.11748251748251759,-0.06993006993007,-0.07412587412587412,-0.15804195804195809,0.04195804195804209,-0.4643356643356643,-0.13706293706293704,0.33006993006993013,0.02937062937062937,0.15944055944055924,-0.6363636363636362,0.4783216783216784,0.03916083916083912,-0.43216783216783217,-0.10069930069930066,-0.21118881118881117
CL,0.15804195804195809,-0.16503496503496473,-0.11748251748251759,-0.06993006993007,-0.07412587412587412,-0.15804195804195809,0.04195804195804209,-0.4643356643356643,-0.13706293706293704,0.33006993006993013,0.02937062937062937,0.15944055944055924,-0.6363636363636362,0.4783216783216784,0.03916083916083912,-0.43216783216783217,-0.10069930069930066,-0.21118881118881117
MCr,0.15804195804195809,-0.16503496503496473,-0.11748251748251759,-0.06993006993007,-0.07412587412587412,-0.15804195804195809,0.04195804195804209,-0.4643356643356643,-0.13706293706293704,0.33006993006993013,0.02937062937062937,0.15944055944055924,-0.6363636363636362,0.4783216783216784,0.03916083916083912,-0.43216783216783217,-0.10069930069930066,-0.21118881118881117
MCt,0.15804195804195809,-0.16503496503496473,-0.11748251748251759,-0.06993006993007,-0.07412587412587412,-0.15804195804195809,0.04195804195804209,-0.4643356643356643,-0.13706293706293704,0.33006993006993013,0.02937062937062937,0.15944055944055924,-0.6363636363636362,0.4783216783216784,0.03916083916083912,-0.43216783216783217,-0.10069930069930066,-0.21118881118881117
MCu,0.15804195804195809,-0.16503496503496473,-0.11748251748251759,-0.06993006993007,-0.07412587412587412,-0.15804195804195809,0.04195804195804209,-0.4643356643356643,-0.13706293706293704,0.33006993006993013,0.02937062937062937,0.15944055944055924,-0.6363636363636362,0.4783216783216784,0.03916083916083912,-0.43216783216783217,-0.10069930069930066,-0.21118881118881117
MS,0.15804195804195809,-0.16503496503496473,-0.11748251748251759,-0.06993006993007,-0.07412587412587412,-0.15804195804195809,0.04195804195804209,-0.4643356643356643,-0.13706293706293704,0.33006993006993013,0.02937062937062937,0.15944055944055924,-0.6363636363636362,0.4783216783216784,0.03916083916083912,-0.43216783216783217,-0.10069930069930066,-0.21118881118881117
QLl,0.15804195804195809,-0.16503496503496473,-0.11748251748251759,-0.06993006993007,-0.07412587412587412,-0.15804195804195809,0.04195804195804209,-0.4643356643356643,-0.13706293706293704,0.33006993006993013,0.02937062937062937,0.15944055944055924,-0.6363636363636362,0.4783216783216784,0.03916083916083912,-0.43216783216783217,-0.10069930069930066,-0.21118881118881117
QLq,0.15804195804195809,-0.16503496503496473,-0.11748251748251759,-0.06993006993007,-0.07412587412587412,-0.15804195804195809,0.04195804195804209,-0.4643356643356643,-0.13706293706293704,0.33006993006993013,0.02937062937062937,0.15944055944055924,-0.6363636363636362,0.4783216783216784,0.03916083916083912,-0.43216783216783217,-0.10069930069930066,-0.21118881118881117
SNs,0.15804195804195809,-0.16503496503496473,-0.11748251748251759,-0.06993006993007,-0.07412587412587412,-0.15804195804195809,0.04195804195804209,-0.4643356643356643,-0.13706293706293704,0.33006993006993013,0.02937062937062937,0.15944055944055924,-0.6363636363636362,0.4783216783216784,0.03916083916083912,-0.43216783216783217,-0.10069930069930066,-0.21118881118881117
KNa,0.15804195804195809,-0.16503496503496473,-0.11748251748251759,-0.06993006993007,-0.07412587412587412,-0.15804195804195809,0.04195804195804209,-0.4643356643356643,-0.13706293706293704,0.33006993006993013,0.02937062937062937,0.15944055944055924,-0.6363636363636362,0.4783216783216784,0.03916083916083912,-0.43216783216783217,-0.10069930069930066,-0.21118881118881117
KNc,0.15804195804195809,-0.16503496503496473,-0.11748251748251759,-0.06993006993007,-0.07412587412587412,-0.15804195804195809,0.04195804195804209,-0.4643356643356643,-0.13706293706293704,0.33006993006993013,0.02937062937062937,0.15944055944055924,-0.6363636363636362,0.4783216783216784,0.03916083916083912,-0.43216783216783217,-0.10069930069930066,-0.21118881118881117
KNf,0.15804195804195809,-0.16503496503496473,-0.11748251748251759,-0.06993006993007,-0.07412587412587412,-0.15804195804195809,0.04195804195804209,-0.4643356643356643,-0.13706293706293704,0.33006993006993013,0.02937062937062937,0.15944055944055924,-0.6363636363636362,0.4783216783216784,0.03916083916083912,-0.43216783216783217,-0.10069930069930066,-0.21118881118881117
KNn,0.15804195804195809,-0.16503496503496473,-0.11748251748251759,-0.06993006993007,-0.07412587412587412,-0.15804195804195809,0.04195804195804209,-0.4643356643356643,-0.13706293706293704,0.33006993006993013,0.02937062937062937,0.15944055944055924,-0.6363636363636362,0.4783216783216784,0.03916083916083912,-0.43216783216783217,-0.10069930069930066,-0.21118881118881117
KNs,0.15804195804195809,-0.16503496503496473,-0.11748251748251759,-0.06993006993007,-0.07412587412587412,-0.15804195804195809,0.04195804195804209,-0.4643356643356643,-0.13706293706293704,0.33006993006993013,0.02937062937062937,0.15944055944055924,-0.6363636363636362,0.4783216783216784,0.03916083916083912,-0.43216783216783217,-0.10069930069930066,-0.21118881118881117
AT,0.15804195804195809,-0.16503496503496473,-0.11748251748251759,-0.06993006993007,-0.07412587412587412,-0.15804195804195809,0.04195804195804209,-0.4643356643356643,-0.13706293706293704,0.33006993006993013,0.02937062937062937,0.15944055944055924,-0.6363636363636362,0.4783216783216784,0.03916083916083912,-0.43216783216783217,-0.10069930069930066,-0.21118881118881117
VO,0.15804195804195809,-0.16503496503496473,-0.11748251748251759,-0.06993006993007,-0.07412587412587412,-0.15804195804195809,0.04195804195804209,-0.4643356643356643,-0.13706293706293704,0.33006993006993013,0.02937062937062937,0.15944055944055924,-0.6363636363636362,0.4783216783216784,0.03916083916083912,-0.43216783216783217,-0.10069930069930066,-0.21118881118881117
