,AS,CEc,CEe,CL,MCr,MCt,MCu,MS,QLl,QLq,SNs,KNa,KNc,KNf,KNn,KNs,AT,VO
AS,0.9517141273520009,0.9837690553378285,0.9282373461538898,0.9854262344091224,0.9874356739486171,0.9860676115370112,0.8134468606689526,0.9999812935632828,0.9360569959253369,0.00629792927890802,0.5,0.2292729547613166,0.9997271039479749,0.006552617841792721,0.03981390544020483,0.9997816240305971,0.9981548288995071,0.9989321448658756
CEc,0.9554099667918728,0.9705375118783283,0.9877120022261159,0.9874074871775522,0.980667341813016,0.9909028899436867,0.7150201305012347,0.9999065756984252,0.9497590897684327,0.09960112982215757,0.2981283849786799,0.1930039752703031,0.9997905881547134,0.07114216771294114,0.005312275697203519,0.9998322821132473,0.9988605454923639,0.9992864151424411
CEe,0.9895311550816108,0.9782880863446054,0.9947906599727038,0.9279698348996156,0.9789877577292803,0.9375396875886515,0.8016147350969924,0.9998442282374431,0.8285636766267293,0.0037959538213446567,0.2529438366595723,0.6442432233470251,0.9957030472646553,0.017975796705987805,0.05550775770899317,0.999974510570567,0.9948743298638315,0.9809688531554838
CL,0.9813379443491823,0.9315278052441693,0.9957482566414126,0.967288687291765,0.9614962512722155,0.9107316010475146,0.6028918202497507,0.9993121080370063,0.8812889484377755,0.032060717086887555,0.5634842401111899,0.20964404748098242,0.998857779070922,0.08172774291568524,0.014739460725782746,0.9982088541938305,0.9984911686330201,0.9908889405422119
MCr,0.9478250053863646,0.8928982183619221,0.9147410424624842,0.9324677353939992,0.9625586166502555,0.8438799084471568,0.48141538675538287,0.9999940841397538,0.7507006702269905,0.016892977443592385,0.3850948426684023,0.16870161030636233,0.9997682013211109,0.015615721373364892,0.003379478979795871,0.9997742315803027,0.9599076961995407,0.9984256215936237
MCt,0.9600729417313878,0.9156084258038608,0.96961999583329,0.9067793129262745,0.98976583991861,0.8102305556452088,0.6273146619532957,0.9964910943823555,0.7604851602623031,0.003199976518801525,0.47660098608669405,0.3136073129655398,0.9958571383450963,0.014899536337526382,0.08375312953660846,0.9997942249381827,0.9963703875306145,0.9688794830034165
MCu,0.9710541900016769,0.9365434257935236,0.973649002448309,0.8070521967591067,0.9836500567889719,0.7529245261376605,0.6034975566669422,0.9951728999721962,0.6710458352983132,0.021194363839074394,0.2878031270894201,0.17380231734165186,0.9643805238254747,0.04513879940487494,0.06096059997785065,0.9995084700345725,0.9976840066357994,0.8642134775057506
MS,0.9712959344468761,0.8870236168917018,0.9749563502614086,0.9567442395095545,0.9717708832677854,0.8635715007273834,0.45194097025120433,0.9998336453980908,0.8295155448724385,0.006752670715661164,0.30613954812326216,0.17062134908404797,0.9976064043779725,0.08629225522795603,0.01729109114361633,0.9998999383911253,0.9911718079683679,0.9958759733047035
QLl,0.9519728603943088,0.7992042182802004,0.9954380741998163,0.8760239900635569,0.942498778368389,0.7223477864796528,0.3074278939958113,0.9999826921443649,0.6175786058600702,0.006109591830209913,0.5416854047196977,0.3341698290728917,0.9955899094035623,0.025464231156385873,0.021562873926527844,0.9995916759553912,0.9539417683140384,0.986740553951605
QLq,0.9266651187171933,0.9757828423142544,0.9960488017414648,0.9634804692005821,0.9533408654348453,0.9126430712307252,0.6851993932973479,0.9999764446574642,0.8449075217315937,0.006086812956110278,0.35016601036229866,0.2061256973112044,0.999399473933841,0.008291938937106953,0.006973853602928102,0.9998060282331709,0.9913666381861816,0.9950139019548603
SNs,0.9442762089243165,0.6749155498985425,0.973649002448309,0.8783869744001842,0.9754851306601285,0.610903277217509,0.31937394021141063,0.9987788034460586,0.5046981037844102,0.002875060703508266,0.12383263407330719,0.3256460779524249,0.9979109873904146,0.025318658806200347,0.10396347469909933,0.9995916759553912,0.97430315221943,0.9514408261638477
KNa,0.9633288281621235,0.5711498029839309,0.9896114564103586,0.8129705311270576,0.9858290953383506,0.4586403161737366,0.2292949709097915,0.998218697506416,0.4321549232587331,0.0045618999064347176,0.6361063169477738,0.11414265247930716,0.9994038207062096,0.007964835861341538,0.018636507016582912,0.9992329039345983,0.8446993381514575,0.7262623741256541
KNc,0.729247837060244,0.7533669395220058,0.9934021273140691,0.882872445793278,0.9468647467956997,0.6816550188335528,0.225193222010948,0.9999340685036746,0.5452955501249612,0.06156048768041828,0.38698785053500073,0.22814198351064208,0.9994718807020071,0.05349417303794083,0.008710020191243553,0.9988070987331173,0.797797073631363,0.935676570367887
KNf,0.8863021852327815,0.7992042182802004,0.9954380741998163,0.9284730860877636,0.9355811911828633,0.8179595419434447,0.3716783671240899,0.9999213685171905,0.6803620833441175,0.00468989380359983,0.5416854047196977,0.11405387462152561,0.9975562356270185,0.01788226074874571,0.021562873926527844,0.9993341637556712,0.9534849529400509,0.973734555347473
KNn,0.9753885751780683,0.7639628063669253,0.9884621339259985,0.7697845796210498,0.969200169238378,0.3782661715028415,0.24849505044177828,0.9947844751053251,0.23715845032216798,0.0022152071599206465,0.6006510359156078,0.5341169190766435,0.9988563862868933,0.002742952146648211,0.03490252366559209,0.9998779588991725,0.7720740713994814,0.7307897698277421
KNs,0.8667082946451974,0.9198399864418285,0.9668578162983971,0.9767361410163482,0.9823397698191821,0.9380257001146456,0.5548434397130891,0.9998252818290525,0.8664203937143418,0.04077781612411446,0.40759015631133744,0.11832581292083305,0.9976484238777916,0.18383096038666086,0.0043237765885965306,0.9997339059998638,0.9095223503811969,0.9935120552580127
AT,0.8653414248911944,0.7094781818450319,0.995118713195509,0.8212514907500174,0.9493106389449886,0.6306774961007948,0.22551516431718188,0.9998305635572228,0.44026579311721664,0.008694081175327337,0.7403345388806308,0.2778952551836549,0.9983540687565703,0.01794000790632665,0.05673732180432875,0.9972351162441971,0.9085270488177546,0.9579596436123503
VO,0.9634238285776945,0.9277704489784483,0.9668578162983971,0.8097693193123018,0.9889577671308866,0.7599662530952312,0.620474196188177,0.9994676855110773,0.6250223432026425,0.0011018918853261041,0.20536361018895444,0.13879484637758754,0.9997102004652397,0.0005841648447315202,0.002990691351499233,0.9999837605475134,0.992993588476546,0.928402482250794
