,AS,CEc,CEe,CL,MCr,MCt,MCu,MS,QLl,QLq,SNs,KNa,KNc,KNf,KNn,KNs,AT,VO
AS,0.3972221592468296,0.33428892903749363,0.5399814714196192,0.3716851560301686,0.5517220269788009,0.18485174963283607,0.5390169310814955,0.8775627128425111,0.46689374727451144,0.5433274632149626,0.6024920775742382,0.7917846888604345,0.8232276695543312,0.7102792897383025,0.42356168682114376,0.7769341545126975,0.20950778189594899,0.8291265116380608
CEc,0.6022822191412415,0.6966726258307423,0.722007239320193,0.5939111463125972,0.8856506566108837,0.6657626317659749,0.8496724802206885,0.8944059936457563,0.6857532731662852,0.07011773105847204,0.543374863765246,0.10804270721112474,0.8814023597494718,0.37343922655528744,0.5304119492820739,0.850815830221314,0.9643568527873696,0.815196847295707
CEe,0.7688067852567861,0.7319673885280693,0.9301101039593062,0.45392118751305544,0.977755539830996,0.554616391261841,0.7308570526748919,0.9763506827782311,0.4950249179105134,0.05196978804045085,0.5194399045503821,0.13850167631160515,0.9741118866195991,0.3075809702760198,0.17464717147559666,0.9233471832505481,0.7142725883928025,0.7855352192048578
CL,0.5699612002914282,0.29376115304915706,0.5119266022588927,0.1553870690388734,0.4951476494827773,0.04819266242619382,0.14636034139867676,0.9135187253518864,0.09085557880855566,0.06554705605430573,0.7421556189855424,0.3697602239354688,0.8553494818642007,0.15440256436692062,0.38413588589922215,0.9449040834313801,0.5507225339474445,0.2488190206124707
MCr,0.27303526203959705,0.5643334059735442,0.2049269935027515,0.3329855750082786,0.9345051292494927,0.5159860807409284,0.5109538236836343,0.6491354785362621,0.7576317213297796,0.4426675779320829,0.6249527644889884,0.17464806700735064,0.8487080507405163,0.43219305930032703,0.15736484970895226,0.457477884314715,0.4105689260644785,0.8823235965001801
MCt,0.27533128486968006,0.558500649452571,0.2300880673277932,0.4166467565997509,0.5759573808399298,0.19847810354180184,0.2090222427881463,0.9660059455653361,0.08407604770944194,0.3285046411874244,0.6792882577776106,0.40693416966438933,0.4465605505491472,0.5,0.2794573104941958,0.7667880924059758,0.14934913176346332,0.5426909569310767
MCu,0.6945687115628557,0.43777894293948966,0.48914612421918263,0.2691503327830561,0.7567129267559911,0.18292365314737746,0.37141811169152616,0.9205069861641317,0.08977605727283305,0.2056544379048703,0.8739979230007997,0.5801706398861417,0.2800091295714668,0.8104114773139068,0.6395164526094655,0.6513791742142857,0.1890093326074847,0.5987717882872894
MS,0.581997059282916,0.4371870685774953,0.18463591878129054,0.4908270307423632,0.6862930679197159,0.418320965156028,0.4368652095884864,0.9243578172238678,0.20538416063848403,0.059358289300541954,0.813721002249685,0.8460502646714384,0.4961093005179094,0.2297820229006302,0.8456925103420082,0.7614950763454373,0.6369564641242049,0.6911540443907824
QLl,0.7610197401765978,0.618194343477081,0.9337401739104424,0.29995192967244727,0.8231205935271211,0.14523819931984844,0.19937881401594915,0.7397433525817187,0.39762007215582373,0.3185540385140375,0.3456987554193601,0.09765557612021425,0.87743112522973,0.430666199971885,0.24287061090044465,0.6316884719445582,0.5200980673102669,0.5344964803742114
QLq,0.7140507915648904,0.7501585274411782,0.5664296286060404,0.6046815665491106,0.966689594500737,0.3098068604683991,0.2798619006885606,0.6809517097390976,0.34913302669713414,0.020167671950564382,0.20563888223729787,0.4455618385089194,0.8133906869136649,0.15933227121902477,0.3084065839393736,0.9291759263869179,0.20813835067314956,0.8253643229602565
