,AS,CEc,CEe,CL,MCr,MCt,MCu,MS,QLl,QLq,SNs,KNa,KNc,KNf,KNn,KNs,AT,VO
AS,0.023474178403755985,0.05226917057902991,0.0477308294209704,0.09796557120500804,-0.029890453834115815,0.11784037558685423,0.0029733959311424307,-0.24726134585289516,0.0009389671361503815,-0.04679186228482002,-0.03082942097026603,-0.19092331768388116,-0.2721439749608763,-0.13646322378716746,0.06948356807511735,-0.21517996870109557,0.15086071987480443,-0.11283255086071997
CEc,-0.058174097664543734,-0.05859872611464967,-0.009766454352441611,-0.04373673036093417,-0.2520169851380043,-0.09193205944798288,-0.14288747346072173,-0.2898089171974523,-0.11825902335456484,0.3282377919320595,0.06475583864118895,0.5552016985138004,-0.39171974522292996,0.08832271762208066,-0.016560509554140124,-0.3666666666666667,-0.32675159235668794,-0.11528662420382174
CEe,-0.08636363636363642,-0.06969696969696981,-0.05454545454545445,0.06818181818181812,-0.2954545454545454,-0.0363636363636366,-0.045454545454545414,-0.38333333333333336,-0.007575757575757569,0.3303030303030303,0.021212121212121196,0.372727272727273,-0.5303030303030303,0.19090909090909092,0.26363636363636345,-0.4318181818181819,-0.06666666666666687,-0.0984848484848484
CL,-0.051530612244897966,0.06462585034013602,0.03197278911564627,0.22891156462585038,-0.02534013605442187,0.2622448979591834,0.17602040816326525,-0.27772108843537413,0.24472789115646254,0.3399659863945579,-0.01564625850340136,0.2537414965986393,-0.3547619047619046,0.3593537414965988,0.10952380952380958,-0.5612244897959182,0.0008503401360542284,0.06768707482993208
MCr,0.05844155844155852,-0.030303030303030276,0.09307359307359309,0.13203463203463217,-0.2900432900432901,-0.023809523809523725,-0.03896103896103886,-0.09307359307359309,-0.15367965367965386,0.010822510822510734,0.01082251082251083,0.32683982683982693,-0.3441558441558441,0.06060606060606055,0.32900432900432897,0.03463203463203457,0.06060606060606055,-0.15800865800865793
MCt,0.12527593818984517,-0.04028697571743933,0.07928623988226624,0.043966151582045754,-0.08314937454010307,0.10393671817512873,0.1541574687270053,-0.40452538631346574,0.26232523914643124,0.14863870493009568,-0.0014716703458425434,0.09565857247976428,0.039919058130978735,0.03679175864606332,0.18230316409124359,-0.20235467255334805,0.2244297277409859,-0.023546725533480695
MCu,-0.04672553348050057,-0.005886681383370007,0.010485651214128033,0.11276674025018396,-0.15194996320824128,0.10393671817512873,0.08535688005886666,-0.30132450331125826,0.26232523914643124,0.217439293598234,-0.0358719646799117,0.026857983811626074,0.17752023546725537,-0.23841059602649017,-0.09289919058130991,-0.13355408388520984,0.19002943340691658,-0.023546725533480695
MS,-0.01847133757961794,0.020806794055201916,0.06963906581740975,0.03566878980891719,-0.09320594479830158,0.02717622080679405,0.05562632696390635,-0.36921443736730364,0.15966029723991504,0.36794055201698517,-0.014649681528662417,-0.2388535031847132,0.005307855626326852,0.24713375796178338,-0.3341825902335456,-0.16815286624203818,-0.048832271762207835,-0.07558386411889595
QLl,-0.10745789895749835,-0.02632985832665069,-0.05854049719326371,0.1333867949746057,-0.15009355787222667,0.13138198342689122,0.11935311414060434,-0.07778668805132316,0.03769045709703289,0.09623095429029671,0.03715584068430901,0.38412189254210105,-0.32678428227746603,0.07083667468591281,0.18978882651697404,-0.11467522052927026,0.007217321571772128,-0.03033948142207965
QLq,-0.12333629103815458,-0.05560485063590637,0.03682342502218261,-0.0479148181011535,-0.287636793847974,0.062259686483288945,0.14256137237503674,-0.039337474120082816,0.05811889973380646,0.35314995563442775,0.041407867494824,0.04628808044957111,-0.23824312333629094,0.29222123632061514,0.1526175687666369,-0.47338065661047013,0.15646258503401356,-0.11180124223602483
SNs,-0.10771963824289399,0.020671834625322738,0.023578811369509012,0.057009043927648495,-0.22141472868217038,-0.0025839793281656753,0.0626614987080103,-0.18007105943152457,-0.1359819121447028,0.11224160206718348,-0.025032299741602065,0.2680878552971575,-0.3817829457364341,0.11240310077519378,0.2960271317829457,-0.28601421188630516,0.02729328165374678,-0.15891472868217038
